File Size,Block Size,Speed,Encryption,Operation,Trial
16384,1024,9153070.0,Veracrypt,read,3
16384,2048,8441360.0,Veracrypt,read,3
16384,4096,8555918.0,Veracrypt,read,3
16384,8192,7320078.0,Veracrypt,read,3
16384,16384,7827884.0,Veracrypt,read,3
32768,64,11994177.0,Veracrypt,read,3
32768,128,10614845.0,Veracrypt,read,3
32768,256,11795506.0,Veracrypt,read,3
32768,512,12686119.0,Veracrypt,read,3
32768,1024,10608290.0,Veracrypt,read,3
32768,2048,8003756.0,Veracrypt,read,3
32768,4096,7783467.0,Veracrypt,read,3
32768,8192,9550469.0,Veracrypt,read,3
32768,16384,9186601.0,Veracrypt,read,3
65536,64,11585120.0,Veracrypt,read,3
65536,128,13008396.0,Veracrypt,read,3
65536,256,13141485.0,Veracrypt,read,3
65536,512,11505593.0,Veracrypt,read,3
65536,1024,10073287.0,Veracrypt,read,3
65536,2048,9029618.0,Veracrypt,read,3
65536,4096,10687817.0,Veracrypt,read,3
65536,8192,9375800.0,Veracrypt,read,3
65536,16384,7438016.0,Veracrypt,read,3
131072,64,11630168.0,Veracrypt,read,3
131072,128,12593536.0,Veracrypt,read,3
131072,256,12250878.0,Veracrypt,read,3
131072,512,13623394.0,Veracrypt,read,3
131072,1024,10098787.0,Veracrypt,read,3
131072,2048,9376409.0,Veracrypt,read,3
131072,4096,10141822.0,Veracrypt,read,3
131072,8192,7618271.0,Veracrypt,read,3
131072,16384,7602363.0,Veracrypt,read,3
262144,64,12689727.0,Veracrypt,read,3
262144,128,12103852.0,Veracrypt,read,3
262144,256,13809524.0,Veracrypt,read,3
262144,512,14122773.0,Veracrypt,read,3
262144,1024,9387120.0,Veracrypt,read,3
262144,2048,9852801.0,Veracrypt,read,3
262144,4096,8253922.0,Veracrypt,read,3
262144,8192,8324915.0,Veracrypt,read,3
262144,16384,7765636.0,Veracrypt,read,3
524288,64,12551444.0,Veracrypt,read,3
524288,128,12604900.0,Veracrypt,read,3
524288,256,12164972.0,Veracrypt,read,3
524288,512,12659687.0,Veracrypt,read,3
524288,1024,9605707.0,Veracrypt,read,3
524288,2048,7801916.0,Veracrypt,read,3
524288,4096,8850690.0,Veracrypt,read,3
524288,8192,7536868.0,Veracrypt,read,3
524288,16384,7910331.0,Veracrypt,read,3
1048576,64,254384.0,Veracrypt,read,3
1048576,128,255166.0,Veracrypt,read,3
1048576,256,319350.0,Veracrypt,read,3
1048576,512,468720.0,Veracrypt,read,3
1048576,1024,633261.0,Veracrypt,read,3
1048576,2048,718001.0,Veracrypt,read,3
1048576,4096,711120.0,Veracrypt,read,3
1048576,8192,725559.0,Veracrypt,read,3
1048576,16384,743308.0,Veracrypt,read,3
64,4,983980.0,Veracrypt,write,1
64,8,1049372.0,Veracrypt,write,1
64,16,633392.0,Veracrypt,write,1
64,32,10110.0,Veracrypt,write,1
64,64,477808.0,Veracrypt,write,1
128,4,927549.0,Veracrypt,write,1
128,8,1451764.0,Veracrypt,write,1
128,16,1391557.0,Veracrypt,write,1
128,32,59986.0,Veracrypt,write,1
128,64,1727352.0,Veracrypt,write,1
128,128,1521718.0,Veracrypt,write,1
256,4,1158540.0,Veracrypt,write,1
256,8,1814348.0,Veracrypt,write,1
256,16,2607399.0,Veracrypt,write,1
256,32,2872459.0,Veracrypt,write,1
256,64,865358.0,Veracrypt,write,1
256,128,2266207.0,Veracrypt,write,1
256,256,2413957.0,Veracrypt,write,1
512,4,922535.0,Veracrypt,write,1
512,8,2275345.0,Veracrypt,write,1
512,16,643960.0,Veracrypt,write,1
512,32,2958758.0,Veracrypt,write,1
512,64,1861217.0,Veracrypt,write,1
512,128,927315.0,Veracrypt,write,1
512,256,3510074.0,Veracrypt,write,1
512,512,1337324.0,Veracrypt,write,1
1024,4,1506051.0,Veracrypt,write,1
1024,8,1995982.0,Veracrypt,write,1
1024,16,2934110.0,Veracrypt,write,1
1024,32,2910252.0,Veracrypt,write,1
1024,64,2598591.0,Veracrypt,write,1
1024,128,3529706.0,Veracrypt,write,1
1024,256,2111788.0,Veracrypt,write,1
1024,512,3603747.0,Veracrypt,write,1
1024,1024,1189146.0,Veracrypt,write,1
2048,4,1642181.0,Veracrypt,write,1
2048,8,2185842.0,Veracrypt,write,1
2048,16,2642401.0,Veracrypt,write,1
2048,32,3070239.0,Veracrypt,write,1
2048,64,3792790.0,Veracrypt,write,1
2048,128,1706449.0,Veracrypt,write,1
2048,256,4056054.0,Veracrypt,write,1
2048,512,706943.0,Veracrypt,write,1
2048,1024,3402216.0,Veracrypt,write,1
2048,2048,1930406.0,Veracrypt,write,1
4096,4,1507031.0,Veracrypt,write,1
4096,8,2340643.0,Veracrypt,write,1
4096,16,717328.0,Veracrypt,write,1
4096,32,3567392.0,Veracrypt,write,1
4096,64,3421735.0,Veracrypt,write,1
4096,128,3598778.0,Veracrypt,write,1
4096,256,2418063.0,Veracrypt,write,1
4096,512,4067390.0,Veracrypt,write,1
4096,1024,1140624.0,Veracrypt,write,1
4096,2048,2399488.0,Veracrypt,write,1
4096,4096,336097.0,Veracrypt,write,1
8192,4,1718089.0,Veracrypt,write,1
8192,8,2190359.0,Veracrypt,write,1
8192,16,1765223.0,Veracrypt,write,1
8192,32,2658022.0,Veracrypt,write,1
8192,64,3813593.0,Veracrypt,write,1
8192,128,3241544.0,Veracrypt,write,1
8192,256,4246763.0,Veracrypt,write,1
8192,512,3899284.0,Veracrypt,write,1
8192,1024,1607262.0,Veracrypt,write,1
8192,2048,3957216.0,Veracrypt,write,1
8192,4096,2826611.0,Veracrypt,write,1
8192,8192,1247457.0,Veracrypt,write,1
16384,4,1436689.0,Veracrypt,write,1
16384,8,2598993.0,Veracrypt,write,1
16384,16,2497545.0,Veracrypt,write,1
16384,32,3086600.0,Veracrypt,write,1
16384,64,2920032.0,Veracrypt,write,1
16384,128,4230243.0,Veracrypt,write,1
16384,256,3444100.0,Veracrypt,write,1
16384,512,932917.0,Veracrypt,write,1
16384,1024,1202844.0,Veracrypt,write,1
16384,2048,3220097.0,Veracrypt,write,1
16384,4096,1295376.0,Veracrypt,write,1
16384,8192,1875899.0,Veracrypt,write,1
16384,16384,791199.0,Veracrypt,write,1
32768,64,1841313.0,Veracrypt,write,1
32768,128,4083783.0,Veracrypt,write,1
32768,256,2669038.0,Veracrypt,write,1
32768,512,3553248.0,Veracrypt,write,1
32768,1024,1506579.0,Veracrypt,write,1
32768,2048,1502002.0,Veracrypt,write,1
32768,4096,3345005.0,Veracrypt,write,1
32768,8192,2269249.0,Veracrypt,write,1
32768,16384,1527425.0,Veracrypt,write,1
65536,64,1786652.0,Veracrypt,write,1
65536,128,2308350.0,Veracrypt,write,1
65536,256,2574587.0,Veracrypt,write,1
65536,512,2139813.0,Veracrypt,write,1
65536,1024,1910230.0,Veracrypt,write,1
65536,2048,1826275.0,Veracrypt,write,1
65536,4096,2201633.0,Veracrypt,write,1
65536,8192,1521261.0,Veracrypt,write,1
65536,16384,1756668.0,Veracrypt,write,1
131072,64,1578063.0,Veracrypt,write,1
131072,128,1808616.0,Veracrypt,write,1
131072,256,2195363.0,Veracrypt,write,1
131072,512,1742309.0,Veracrypt,write,1
131072,1024,1578153.0,Veracrypt,write,1
131072,2048,2209089.0,Veracrypt,write,1
131072,4096,1726019.0,Veracrypt,write,1
131072,8192,1722795.0,Veracrypt,write,1
131072,16384,1685577.0,Veracrypt,write,1
262144,64,1029950.0,Veracrypt,write,1
262144,128,909205.0,Veracrypt,write,1
262144,256,1159611.0,Veracrypt,write,1
262144,512,1084184.0,Veracrypt,write,1
262144,1024,998635.0,Veracrypt,write,1
262144,2048,1074268.0,Veracrypt,write,1
262144,4096,413872.0,Veracrypt,write,1
262144,8192,993560.0,Veracrypt,write,1
262144,16384,993895.0,Veracrypt,write,1
524288,64,803448.0,Veracrypt,write,1
524288,128,204346.0,Veracrypt,write,1
524288,256,849138.0,Veracrypt,write,1
524288,512,819585.0,Veracrypt,write,1
524288,1024,48304.0,Veracrypt,write,1
524288,2048,817794.0,Veracrypt,write,1
524288,4096,754704.0,Veracrypt,write,1
524288,8192,512722.0,Veracrypt,write,1
524288,16384,47594.0,Veracrypt,write,1
1048576,64,691655.0,Veracrypt,write,1
1048576,128,66325.0,Veracrypt,write,1
1048576,256,63401.0,Veracrypt,write,1
1048576,512,700226.0,Veracrypt,write,1
1048576,1024,708581.0,Veracrypt,write,1
1048576,2048,146657.0,Veracrypt,write,1
1048576,4096,223280.0,Veracrypt,write,1
1048576,8192,680932.0,Veracrypt,write,1
1048576,16384,451489.0,Veracrypt,write,1
64,4,429630.0,Veracrypt,write,2
64,8,1460430.0,Veracrypt,write,2
64,16,889431.0,Veracrypt,write,2
64,32,598110.0,Veracrypt,write,2
64,64,1049372.0,Veracrypt,write,2
128,4,1319723.0,Veracrypt,write,2
128,8,1710838.0,Veracrypt,write,2
128,16,847059.0,Veracrypt,write,2
128,32,2132084.0,Veracrypt,write,2
128,64,1878447.0,Veracrypt,write,2
128,128,2175277.0,Veracrypt,write,2
256,4,1376935.0,Veracrypt,write,2
256,8,1985448.0,Veracrypt,write,2
256,16,2613746.0,Veracrypt,write,2
256,32,2170027.0,Veracrypt,write,2
256,64,2747508.0,Veracrypt,write,2
256,128,2975955.0,Veracrypt,write,2
256,256,2975955.0,Veracrypt,write,2
512,4,1795846.0,Veracrypt,write,2
512,8,2275345.0,Veracrypt,write,2
512,16,2572435.0,Veracrypt,write,2
512,32,2926501.0,Veracrypt,write,2
512,64,2975154.0,Veracrypt,write,2
512,128,2370799.0,Veracrypt,write,2
512,256,2613128.0,Veracrypt,write,2
512,512,2597325.0,Veracrypt,write,2
1024,4,1741810.0,Veracrypt,write,2
1024,8,2672984.0,Veracrypt,write,2
1024,16,2852271.0,Veracrypt,write,2
1024,32,3495237.0,Veracrypt,write,2
1024,64,2484355.0,Veracrypt,write,2
1024,128,3821805.0,Veracrypt,write,2
1024,256,3655895.0,Veracrypt,write,2
1024,512,3709575.0,Veracrypt,write,2
1024,1024,2311849.0,Veracrypt,write,2
2048,4,1712573.0,Veracrypt,write,2
2048,8,2774700.0,Veracrypt,write,2
2048,16,3396834.0,Veracrypt,write,2
2048,32,3304067.0,Veracrypt,write,2
2048,64,3423913.0,Veracrypt,write,2
2048,128,4046500.0,Veracrypt,write,2
2048,256,4048407.0,Veracrypt,write,2
2048,512,4104506.0,Veracrypt,write,2
2048,1024,2960203.0,Veracrypt,write,2
2048,2048,1732608.0,Veracrypt,write,2
4096,4,1882352.0,Veracrypt,write,2
4096,8,2822940.0,Veracrypt,write,2
4096,16,2844440.0,Veracrypt,write,2
4096,32,3489144.0,Veracrypt,write,2
4096,64,3980686.0,Veracrypt,write,2
4096,128,3881749.0,Veracrypt,write,2
4096,256,3744681.0,Veracrypt,write,2
4096,512,4171080.0,Veracrypt,write,2
4096,1024,3382659.0,Veracrypt,write,2
4096,2048,3984379.0,Veracrypt,write,2
4096,4096,483588.0,Veracrypt,write,2
8192,4,2039298.0,Veracrypt,write,2
8192,8,1864357.0,Veracrypt,write,2
8192,16,3293747.0,Veracrypt,write,2
8192,32,4000060.0,Veracrypt,write,2
8192,64,3913942.0,Veracrypt,write,2
8192,128,4309076.0,Veracrypt,write,2
8192,256,4331893.0,Veracrypt,write,2
8192,512,2196239.0,Veracrypt,write,2
8192,1024,3975070.0,Veracrypt,write,2
8192,2048,3995873.0,Veracrypt,write,2
8192,4096,2789210.0,Veracrypt,write,2
8192,8192,3073925.0,Veracrypt,write,2
16384,4,1833506.0,Veracrypt,write,2
16384,8,2436272.0,Veracrypt,write,2
16384,16,2800212.0,Veracrypt,write,2
16384,32,3619137.0,Veracrypt,write,2
16384,64,4041417.0,Veracrypt,write,2
16384,128,4046653.0,Veracrypt,write,2
16384,256,4411370.0,Veracrypt,write,2
16384,512,2488861.0,Veracrypt,write,2
16384,1024,4031459.0,Veracrypt,write,2
16384,2048,3945131.0,Veracrypt,write,2
16384,4096,3798795.0,Veracrypt,write,2
16384,8192,2948852.0,Veracrypt,write,2
16384,16384,909820.0,Veracrypt,write,2
32768,64,2464132.0,Veracrypt,write,2
32768,128,1568672.0,Veracrypt,write,2
32768,256,3026502.0,Veracrypt,write,2
32768,512,3462740.0,Veracrypt,write,2
32768,1024,2032765.0,Veracrypt,write,2
32768,2048,1572063.0,Veracrypt,write,2
32768,4096,3378139.0,Veracrypt,write,2
32768,8192,2967302.0,Veracrypt,write,2
32768,16384,1470866.0,Veracrypt,write,2
65536,64,3347238.0,Veracrypt,write,2
65536,128,2319629.0,Veracrypt,write,2
65536,256,2112222.0,Veracrypt,write,2
65536,512,2998532.0,Veracrypt,write,2
65536,1024,3867118.0,Veracrypt,write,2
65536,2048,2276972.0,Veracrypt,write,2
65536,4096,2097219.0,Veracrypt,write,2
65536,8192,1917880.0,Veracrypt,write,2
65536,16384,1762435.0,Veracrypt,write,2
131072,64,2566508.0,Veracrypt,write,2
131072,128,1990427.0,Veracrypt,write,2
131072,256,2590257.0,Veracrypt,write,2
131072,512,2391045.0,Veracrypt,write,2
131072,1024,3516168.0,Veracrypt,write,2
131072,2048,2595945.0,Veracrypt,write,2
131072,4096,2046945.0,Veracrypt,write,2
131072,8192,2138654.0,Veracrypt,write,2
131072,16384,1995065.0,Veracrypt,write,2
262144,64,1374180.0,Veracrypt,write,2
262144,128,1514153.0,Veracrypt,write,2
262144,256,1350728.0,Veracrypt,write,2
262144,512,1361403.0,Veracrypt,write,2
262144,1024,1297356.0,Veracrypt,write,2
262144,2048,1318751.0,Veracrypt,write,2
262144,4096,1682180.0,Veracrypt,write,2
262144,8192,1248744.0,Veracrypt,write,2
262144,16384,636664.0,Veracrypt,write,2
524288,64,791043.0,Veracrypt,write,2
524288,128,981213.0,Veracrypt,write,2
524288,256,896336.0,Veracrypt,write,2
524288,512,251618.0,Veracrypt,write,2
524288,1024,939804.0,Veracrypt,write,2
524288,2048,397277.0,Veracrypt,write,2
524288,4096,144217.0,Veracrypt,write,2
524288,8192,870321.0,Veracrypt,write,2
524288,16384,207128.0,Veracrypt,write,2
1048576,64,106413.0,Veracrypt,write,2
1048576,128,278729.0,Veracrypt,write,2
1048576,256,797059.0,Veracrypt,write,2
1048576,512,68454.0,Veracrypt,write,2
1048576,1024,777383.0,Veracrypt,write,2
1048576,2048,758934.0,Veracrypt,write,2
1048576,4096,740472.0,Veracrypt,write,2
1048576,8192,57106.0,Veracrypt,write,2
1048576,16384,744233.0,Veracrypt,write,2
64,4,987600.0,Veracrypt,write,3
64,8,1330167.0,Veracrypt,write,3
64,16,1363961.0,Veracrypt,write,3
64,32,763021.0,Veracrypt,write,3
64,64,1255511.0,Veracrypt,write,3
128,4,1436229.0,Veracrypt,write,3
128,8,1710838.0,Veracrypt,write,3
128,16,962469.0,Veracrypt,write,3
128,32,1622919.0,Veracrypt,write,3
128,64,2420455.0,Veracrypt,write,3
128,128,2098744.0,Veracrypt,write,3
256,4,1619994.0,Veracrypt,write,3
256,8,2210228.0,Veracrypt,write,3
256,16,2114473.0,Veracrypt,write,3
256,32,2613746.0,Veracrypt,write,3
256,64,2665657.0,Veracrypt,write,3
256,128,2812272.0,Veracrypt,write,3
256,256,2872459.0,Veracrypt,write,3
512,4,1854787.0,Veracrypt,write,3
512,8,2471765.0,Veracrypt,write,3
512,16,2826358.0,Veracrypt,write,3
512,32,3068685.0,Veracrypt,write,3
512,64,2275345.0,Veracrypt,write,3
512,128,3008498.0,Veracrypt,write,3
512,256,3239989.0,Veracrypt,write,3
512,512,3158966.0,Veracrypt,write,3
1024,4,1932227.0,Veracrypt,write,3
1024,8,2455943.0,Veracrypt,write,3
1024,16,2659742.0,Veracrypt,write,3
1024,32,2578312.0,Veracrypt,write,3
1024,64,3877004.0,Veracrypt,write,3
1024,128,3631168.0,Veracrypt,write,3
1024,256,3556008.0,Veracrypt,write,3
1024,512,3304314.0,Veracrypt,write,3
1024,1024,3151562.0,Veracrypt,write,3
2048,4,1573015.0,Veracrypt,write,3
2048,8,2592948.0,Veracrypt,write,3
2048,16,3097921.0,Veracrypt,write,3
2048,32,3043048.0,Veracrypt,write,3
2048,64,4096676.0,Veracrypt,write,3
2048,128,3821475.0,Veracrypt,write,3
2048,256,3931669.0,Veracrypt,write,3
2048,512,3003677.0,Veracrypt,write,3
2048,1024,3314266.0,Veracrypt,write,3
2048,2048,3165272.0,Veracrypt,write,3
4096,4,2095155.0,Veracrypt,write,3
4096,8,2745350.0,Veracrypt,write,3
4096,16,2470215.0,Veracrypt,write,3
4096,32,3543113.0,Veracrypt,write,3
4096,64,3677350.0,Veracrypt,write,3
4096,128,4141917.0,Veracrypt,write,3
4096,256,1292126.0,Veracrypt,write,3
4096,512,3614679.0,Veracrypt,write,3
4096,1024,3436107.0,Veracrypt,write,3
4096,2048,3290024.0,Veracrypt,write,3
4096,4096,1106108.0,Veracrypt,write,3
8192,4,1706315.0,Veracrypt,write,3
8192,8,2766527.0,Veracrypt,write,3
8192,16,3200182.0,Veracrypt,write,3
8192,32,3683582.0,Veracrypt,write,3
8192,64,3893540.0,Veracrypt,write,3
8192,128,3799676.0,Veracrypt,write,3
8192,256,4311780.0,Veracrypt,write,3
8192,512,4114541.0,Veracrypt,write,3
8192,1024,3126794.0,Veracrypt,write,3
8192,2048,3851208.0,Veracrypt,write,3
8192,4096,3071726.0,Veracrypt,write,3
8192,8192,2559231.0,Veracrypt,write,3
16384,4,1794532.0,Veracrypt,write,3
16384,8,2621099.0,Veracrypt,write,3
16384,16,2760172.0,Veracrypt,write,3
16384,32,3593775.0,Veracrypt,write,3
16384,64,3834191.0,Veracrypt,write,3
16384,128,3594527.0,Veracrypt,write,3
16384,256,3992114.0,Veracrypt,write,3
16384,512,3961277.0,Veracrypt,write,3
16384,1024,3378737.0,Veracrypt,write,3
16384,2048,1273814.0,Veracrypt,write,3
16384,4096,3690071.0,Veracrypt,write,3
16384,8192,3355311.0,Veracrypt,write,3
16384,16384,1786508.0,Veracrypt,write,3
32768,64,1556538.0,Veracrypt,write,3
32768,128,4067106.0,Veracrypt,write,3
32768,256,4130048.0,Veracrypt,write,3
32768,512,3889839.0,Veracrypt,write,3
32768,1024,4138505.0,Veracrypt,write,3
32768,2048,3490707.0,Veracrypt,write,3
32768,4096,2674283.0,Veracrypt,write,3
32768,8192,1492979.0,Veracrypt,write,3
32768,16384,3344029.0,Veracrypt,write,3
65536,64,2256671.0,Veracrypt,write,3
65536,128,4008555.0,Veracrypt,write,3
65536,256,2238113.0,Veracrypt,write,3
65536,512,3374316.0,Veracrypt,write,3
65536,1024,2228496.0,Veracrypt,write,3
65536,2048,2195513.0,Veracrypt,write,3
65536,4096,2249303.0,Veracrypt,write,3
65536,8192,3510627.0,Veracrypt,write,3
65536,16384,1801925.0,Veracrypt,write,3
131072,64,1542876.0,Veracrypt,write,3
131072,128,1558451.0,Veracrypt,write,3
131072,256,1936791.0,Veracrypt,write,3
131072,512,1685551.0,Veracrypt,write,3
131072,1024,2202672.0,Veracrypt,write,3
131072,2048,1999811.0,Veracrypt,write,3
131072,4096,3091245.0,Veracrypt,write,3
131072,8192,1984314.0,Veracrypt,write,3
131072,16384,1849026.0,Veracrypt,write,3
262144,64,984781.0,Veracrypt,write,3
262144,128,1043828.0,Veracrypt,write,3
262144,256,1000737.0,Veracrypt,write,3
262144,512,1088127.0,Veracrypt,write,3
262144,1024,1008478.0,Veracrypt,write,3
262144,2048,1020508.0,Veracrypt,write,3
262144,4096,1043770.0,Veracrypt,write,3
262144,8192,1113029.0,Veracrypt,write,3
262144,16384,950981.0,Veracrypt,write,3
524288,64,51064.0,Veracrypt,write,3
524288,128,138059.0,Veracrypt,write,3
524288,256,848837.0,Veracrypt,write,3
524288,512,853390.0,Veracrypt,write,3
524288,1024,152523.0,Veracrypt,write,3
524288,2048,824777.0,Veracrypt,write,3
524288,4096,825169.0,Veracrypt,write,3
524288,8192,788208.0,Veracrypt,write,3
524288,16384,54519.0,Veracrypt,write,3
1048576,64,697310.0,Veracrypt,write,3
1048576,128,79223.0,Veracrypt,write,3
1048576,256,90772.0,Veracrypt,write,3
1048576,512,695042.0,Veracrypt,write,3
1048576,1024,704481.0,Veracrypt,write,3
1048576,2048,92201.0,Veracrypt,write,3
1048576,4096,61320.0,Veracrypt,write,3
1048576,8192,66489.0,Veracrypt,write,3
1048576,16384,110827.0,Veracrypt,write,3
